USC00116200,19930101,TMAX,-67,,,0,0700
USC00116200,19930101,TMIN,-167,,,0,0700
USC00116200,19930101,TOBS,-67,,,0,0700
USC00116200,19930101,PRCP,0,,,0,0700
USC00116200,19930101,SNOW,0,P,,0,
USC00116200,19930101,SNWD,0,,,0,
USC00116200,19930102,TMAX,44,,,0,0700
USC00116200,19930102,TMIN,-94,,,0,0700
USC00116200,19930102,TOBS,33,,,0,0700
USC00116200,19930102,PRCP,0,,,0,0700
USC00116200,19930102,SNOW,0,P,,0,
USC00116200,19930102,SNWD,0,P,,0,
USC00116200,19930103,TMAX,139,,,0,0700
USC00116200,19930103,TMIN,28,,,0,0700
USC00116200,19930103,TOBS,100,,,0,0700
USC00116200,19930103,PRCP,0,T,,0,0700
USC00116200,19930103,SNOW,0,P,,0,
USC00116200,19930103,SNWD,0,P,,0,
USC00116200,19930103,WT06,1,,,0,
USC00116200,19930104,TMAX,111,,,0,0700
USC00116200,19930104,TMIN,-50,,,0,0700
USC00116200,19930104,TOBS,-50,,,0,0700
USC00116200,19930104,PRCP,594,,,0,0700
USC00116200,19930104,SNOW,0,P,,0,
USC00116200,19930104,SNWD,0,P,,0,
USC00116200,19930104,WT01,1,,,0,
USC00116200,19930105,TMAX,-28,,,0,0700
USC00116200,19930105,TMIN,-78,,,0,0700
USC00116200,19930105,TOBS,-78,,,0,0700
USC00116200,19930105,PRCP,109,,,0,0700
USC00116200,19930105,SNOW,0,T,,0,
USC00116200,19930105,SNWD,0,T,,0,
USC00116200,19930106,TMAX,-6,,,0,0700
USC00116200,19930106,TMIN,-100,,,0,0700
USC00116200,19930106,TOBS,-72,,,0,0700
USC00116200,19930106,PRCP,0,,,0,0700
USC00116200,19930106,SNOW,0,P,,0,
USC00116200,19930106,SNWD,0,T,,0,
USC00116200,19930107,TMAX,-11,,,0,0700
USC00116200,19930107,TMIN,-100,,,0,0700
USC00116200,19930107,TOBS,-67,,,0,0700
USC00116200,19930107,PRCP,0,,,0,0700
USC00116200,19930107,SNOW,0,P,,0,
USC00116200,19930107,SNWD,0,,,0,
USC00116200,19930108,TMAX,33,,,0,0700
USC00116200,19930108,TMIN,-89,,,0,0700
USC00116200,19930108,TOBS,-39,,,0,0700
USC00116200,19930108,PRCP,15,,,0,0700
USC00116200,19930108,SNOW,13,,,0,
USC00116200,19930108,SNWD,25,,,0,
USC00116200,19930109,TMAX,-6,,,0,0700
USC00116200,19930109,TMIN,-89,,,0,0700
USC00116200,19930109,TOBS,-89,,,0,0700
USC00116200,19930109,PRCP,0,,,0,0700
USC00116200,19930109,SNOW,0,P,,0,
USC00116200,19930110,TMAX,-33,,,0,0700
USC00116200,19930110,TMIN,-89,,,0,0700
USC00116200,19930110,TOBS,-61,,,0,0700
USC00116200,19930110,PRCP,160,,,0,0700
USC00116200,19930110,SNOW,102,,,0,
USC00116200,19930110,SNWD,102,,,0,
USC00116200,19930111,TMAX,-17,,,0,0700
USC00116200,19930111,TMIN,-83,,,0,0700
USC00116200,19930111,TOBS,-22,,,0,0700
USC00116200,19930111,PRCP,0,,,0,0700
USC00116200,19930111,SNOW,0,P,,0,
USC00116200,19930111,SNWD,102,,,0,
USC00116200,19930112,TMAX,-6,,,0,0700
USC00116200,19930112,TMIN,-106,,,0,0700
USC00116200,19930112,TOBS,-22,,,0,0700
USC00116200,19930112,PRCP,3,,,0,0700
USC00116200,19930112,SNWD,102,,,0,
USC00116200,19930113,TMAX,-22,,,0,0700
USC00116200,19930113,TMIN,-61,,,0,0700
USC00116200,19930113,TOBS,-61,,,0,0700
USC00116200,19930113,PRCP,135,,,0,0700
USC00116200,19930113,SNOW,0,T,,0,
USC00116200,19930113,SNWD,102,,,0,
USC00116200,19930114,TMAX,-39,,,0,0700
USC00116200,19930114,TMIN,-89,,,0,0700
USC00116200,19930114,TOBS,-50,,,0,0700
USC00116200,19930114,PRCP,0,T,,0,0700
USC00116200,19930114,SNOW,0,T,,0,
USC00116200,19930114,SNWD,102,,,0,
USC00116200,19930115,TMAX,-17,,,0,0700
USC00116200,19930115,TMIN,-100,,,0,0700
USC00116200,19930115,TOBS,-33,,,0,0700
USC00116200,19930115,PRCP,0,,,0,0700
USC00116200,19930115,SNOW,0,,,0,
USC00116200,19930115,SNWD,102,,,0,
USC00116200,19930116,TMAX,17,,,0,0700
USC00116200,19930116,TMIN,-78,,,0,0700
USC00116200,19930116,TOBS,-78,,,0,0700
USC00116200,19930116,PRCP,0,T,,0,0700
USC00116200,19930116,SNOW,0,T,,0,
USC00116200,19930116,SNWD,76,,,0,
USC00116200,19930117,TMAX,0,,,0,0700
USC00116200,19930117,TMIN,-133,,,0,0700
USC00116200,19930117,TOBS,-133,,,0,0700
USC00116200,19930117,PRCP,0,,,0,0700
USC00116200,19930117,SNOW,0,P,,0,
USC00116200,19930117,SNWD,76,,,0,
USC00116200,19930118,TMAX,-44,,,0,0700
USC00116200,19930118,TMIN,-156,,,0,0700
USC00116200,19930118,TOBS,-128,,,0,0700
USC00116200,19930118,PRCP,0,,,0,0700
USC00116200,19930118,SNOW,0,P,,0,
USC00116200,19930118,SNWD,76,,,0,
USC00116200,19930119,TMAX,-33,,,0,0700
USC00116200,19930119,TMIN,-150,,,0,0700
USC00116200,19930119,TOBS,-50,,,0,0700
USC00116200,19930119,PRCP,0,,,0,0700
USC00116200,19930119,SNOW,0,P,,0,
USC00116200,19930119,SNWD,76,,,0,
USC00116200,19930120,TMAX,44,,,0,0700
USC00116200,19930120,TMIN,-122,,,0,0700
USC00116200,19930120,TOBS,39,,,0,0700
USC00116200,19930120,PRCP,0,,,0,0700
USC00116200,19930120,SNOW,0,P,,0,
USC00116200,19930120,SNWD,25,,,0,
USC00116200,19930121,TMAX,39,,,0,0700
USC00116200,19930121,TMIN,0,,,0,0700
USC00116200,19930121,TOBS,0,,,0,0700
USC00116200,19930121,PRCP,208,,,0,0700
USC00116200,19930121,SNOW,0,,,0,
USC00116200,19930121,SNWD,0,,,0,
USC00116200,19930122,TMAX,56,,,0,0700
USC00116200,19930122,TMIN,-17,,,0,0700
USC00116200,19930122,TOBS,44,,,0,0700
USC00116200,19930122,PRCP,3,,,0,0700
USC00116200,19930122,SNOW,0,T,,0,
USC00116200,19930122,SNWD,0,T,,0,
USC00116200,19930123,TMAX,100,,,0,0700
USC00116200,19930123,TMIN,-22,,,0,0700
USC00116200,19930123,TOBS,-22,,,0,0700
USC00116200,19930123,PRCP,0,,,0,0700
USC00116200,19930123,SNOW,0,P,,0,
USC00116200,19930123,SNWD,0,,,0,
USC00116200,19930124,TMAX,17,,,0,0700
USC00116200,19930124,TMIN,-94,,,0,0700
USC00116200,19930124,TOBS,-94,,,0,0700
USC00116200,19930124,PRCP,0,,,0,0700
USC00116200,19930124,SNOW,0,P,,0,
USC00116200,19930124,SNWD,0,P,,0,
USC00116200,19930125,TMAX,17,,,0,0700
USC00116200,19930125,TMIN,-94,,,0,0700
USC00116200,19930125,TOBS,-33,,,0,0700
USC00116200,19930125,PRCP,0,,,0,0700
USC00116200,19930125,SNOW,0,P,,0,
USC00116200,19930125,SNWD,0,P,,0,
USC00116200,19930126,TMAX,61,,,0,0700
USC00116200,19930126,TMIN,-72,,,0,0700
USC00116200,19930126,TOBS,-33,,,0,0700
USC00116200,19930126,PRCP,0,,,0,0700
USC00116200,19930126,SNOW,0,P,,0,
USC00116200,19930126,SNWD,0,P,,0,
USC00116200,19930127,TMAX,39,,,0,0700
USC00116200,19930127,TMIN,-56,,,0,0700
USC00116200,19930127,TOBS,6,,,0,0700
USC00116200,19930127,PRCP,0,,,0,0700
USC00116200,19930127,SNOW,0,P,,0,
USC00116200,19930127,SNWD,0,P,,0,
USC00116200,19930128,TMAX,83,,,0,0700
USC00116200,19930128,TMIN,-122,,,0,0700
USC00116200,19930128,TOBS,-122,,,0,0700
USC00116200,19930128,PRCP,0,,,0,0700
USC00116200,19930128,SNOW,0,P,,0,
USC00116200,19930128,SNWD,0,P,,0,
